libsane-common	1.4.0-1ubuntu2	installed
libsane-hpaio:arm64	3.24.4+dfsg0-0ubuntu10	installed
libsane1:arm64	1.4.0-1ubuntu2	installed
libsasl2-2:arm64	2.1.28+dfsg1-11ubuntu2	installed
libsasl2-modules:arm64	2.1.28+dfsg1-11ubuntu2	installed
libsasl2-modules-db:arm64	2.1.28+dfsg1-11ubuntu2	installed
libsasl2-modules-gssapi-mit:arm64	2.1.28+dfsg1-11ubuntu2	installed
libsbc1:arm64	2.1-1build1	installed
libsdl2-2.0-0:arm64	2.32.70+ds-2	installed
libsdl3-0:arm64	3.4.14+ds-2	installed
libseccomp2:arm64	2.6.1-1ubuntu1	installed
libsecret-1-0:arm64	0.21.7-2build1	installed
libsecret-common	0.21.7-2build1	installed
libselinux1:arm64	3.11-2	installed
libsemanage-common	3.11-1	installed
libsemanage2:arm64	3.11-1	installed
libsensors-config	1:3.6.2-2build1	installed
libsensors5:arm64	1:3.6.2-2build1	installed
libsepol2:arm64	3.11-1	installed
libserd-0-0:arm64	0.32.10-2	installed
libsframe3:arm64	2.47-6ubuntu1	installed
libsgutils2-1.48:arm64	1.48-3ubuntu4	installed
libsharpyuv0:arm64	1.5.0-0.1build1	installed
libshine3:arm64	3.1.1-4	installed
libshout3:arm64	2.4.6-1build4	installed
libsigc++-3.0-0:arm64	3.6.0-3	installed
libsimdutf33:arm64	8.2.0-1	installed
libslang2:arm64	2.3.3-6	installed
libsm6:arm64	2:1.2.6-1build1	installed
libsmartcols1:arm64	2.41.3-3ubuntu2	installed
libsmbclient0:arm64	2:4.24.6+dfsg-1ubuntu1	installed
libsnapd-glib-2-1:arm64	1.72-0ubuntu3	installed
libsnappy1v5:arm64	1.2.2-2	installed
libsndfile1:arm64	1.2.2-4	installed
libsnmp-base	5.9.5.2+dfsg-2.1ubuntu3	installed
libsnmp45:arm64	5.9.5.2+dfsg-2.1ubuntu3	installed
libsodium23:arm64	1.0.18-2	installed
libsodium26:arm64	1.0.22-2	installed
libsonic0:arm64	0.2.0-13build2	installed
libsord-0-0:arm64	0.16.22-1	installed
libsoup-3.0-0:arm64	3.6.6-1	installed
libsoup-3.0-common	3.6.6-1	installed
libsource-highlight-common	3.1.9-4.3build2	installed
libsource-highlight4t64:arm64	3.1.9-4.3build2	installed
libsoxr0:arm64	0.1.3-4.1	installed
libspa-0.2-bluetooth:arm64	1.6.8-1ubuntu3	installed
libspa-0.2-libcamera:arm64	1.6.8-1ubuntu3	installed
libspa-0.2-modules:arm64	1.6.8-1ubuntu3	installed
libspdlog-dev:arm64	1:1.15.3+ds-1build1	installed
libspdlog1.15:arm64	1:1.15.3+ds-1build1	installed
libspeechd-module0:arm64	0.12.1-4ubuntu1	installed
libspeechd2:arm64	0.12.1-4ubuntu1	installed
libspeex1:arm64	1.2.1-3build1	installed
libspeexdsp1:arm64	1.2.1-4	installed
libspelling-1-2:arm64	0.4.10-2	installed
libspelling-common	0.4.10-2	installed
libsqlite3-0:arm64	3.53.4-2	installed
libsratom-0-0:arm64	0.6.22-1	installed
libsrt1.5-gnutls:arm64	1.5.6-1build1	installed
libss2:arm64	1.47.4-1	installed
libssh-4:arm64	0.12.2-1	installed
libssh2-1t64:arm64	1.11.1-4ubuntu3	installed
libssl-dev:arm64	4.0.1-1ubuntu4	installed
libssl3t64:arm64	3.5.5-1ubuntu4	installed
libssl4:arm64	4.0.1-1ubuntu4	installed
libsss-certmap0	2.12.0-4ubuntu2	installed
libsss-idmap0	2.12.0-4ubuntu2	installed
libsss-nss-idmap0	2.12.0-4ubuntu2	installed
libstartup-notification0:arm64	0.12-8build1	installed
libstd-rust-1.93:arm64	1.93.1+dfsg-0ubuntu6	installed
libstd-rust-1.93-dev:arm64	1.93.1+dfsg-0ubuntu6	installed
libstd-rust-1.95:arm64	1.95.0+dfsg-0ubuntu1	installed
libstd-rust-1.95-dev:arm64	1.95.0+dfsg-0ubuntu1	installed
libstdc++-15-dev:arm64	15.3.0-3ubuntu1	installed
libstdc++6:arm64	16.2.0-2ubuntu1	installed
libstemmer0d:arm64	3.1.1-1	installed
libsuitesparseconfig7:arm64	1:7.12.2+dfsg-1ubuntu1	installed
libsvtav1enc4:arm64	4.1.0+dfsg-1	installed
libswresample6:arm64	7:8.1.2-2ubuntu2	installed
libswscale9:arm64	7:8.1.2-2ubuntu2	installed
libsysprof-6-6:arm64	50.0-3	installed
libsysprof-6-modules:arm64	50.0-3	installed
libsystemd-shared:arm64	261.2-1ubuntu1	installed
libsystemd0:arm64	261.2-1ubuntu1	installed
libtag2:arm64	2.3.1-2	installed
libtalloc2:arm64	2:2.4.4+samba4.24.6+dfsg-1ubuntu1	installed
libtasn1-6:arm64	4.21.0-2	installed
libtcl8.6:arm64	8.6.18+dfsg-1	installed
libtdb1:arm64	2:1.4.15+samba4.24.6+dfsg-1ubuntu1	installed
libtevent0t64:arm64	2:0.17.1+samba4.24.6+dfsg-1ubuntu1	installed
libtext-charwidth-perl:arm64	0.04-12	installed
libtext-iconv-perl:arm64	1.7-9	installed
libtext-wrapi18n-perl	0.06-11	installed
libthai-data	0.1.30-3	installed
libthai0:arm64	0.1.30-3	installed
libtheora1:arm64	1.2.0+dfsg-6	installed
libtheoradec2:arm64	1.2.0+dfsg-6	installed
libtheoraenc2:arm64	1.2.0+dfsg-6	installed
libtie-ixhash-perl	1.23-4	installed
libtiff6:arm64	4.7.1-2ubuntu1	installed
libtimedate-perl	2.3500-1	installed
libtinfo6:arm64	6.6+20260608-2	installed
libtinysparql-3.0-0:arm64	3.11.1-2	installed
libtirpc-common	1.3.7+ds-1	installed
libtirpc3t64:arm64	1.3.7+ds-1	installed
libtotem-plparser-common	3.26.6-3	installed
libtotem-plparser18:arm64	3.26.6-3	installed
libtraceevent1:arm64	1:1.9.0-2	installed
libtraceevent1-plugin:arm64	1:1.9.0-2	installed
libtracefs1:arm64	1.8.3-1ubuntu1	installed
libtry-tiny-perl	0.32-1	installed
libtsan2:arm64	16.2.0-2ubuntu1	installed
libtss2-esys-3.0.2-0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-mu-4.0.1-0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-rc0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-sys1t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-cmd0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-device0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-libtpms0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-mssim0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-spi-helper0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tcti-swtpm0t64:arm64	4.1.3-7ubuntu1	installed
libtss2-tctildr0t64:arm64	4.1.3-7ubuntu1	installed
libtwolame0:arm64	0.4.0-3	installed
libubootenv-tool	0.3.5-0.2	installed
libubootenv0.1:arm64	0.3.5-0.2	installed
libubsan1:arm64	16.2.0-2ubuntu1	installed
libuchardet0:arm64	0.0.8-2	installed
libudev1:arm64	261.2-1ubuntu1	installed
libudfread3:arm64	1.2.0-3	installed
libudisks2-0:arm64	2.11.2-1ubuntu1	installed
libunibreak7:arm64	7.0-2	installed
libunistring5:arm64	1.4.2-1	installed
libunity-protocol-private0:arm64	7.1.4+19.04.20190319-8	installed
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-8	installed
libunity9	7.1.4+19.04.20190319-8	installed
libuno-cppu3t64	4:26.8.0.3-0ubuntu1	installed
libuno-cppuhelpergcc3-3t64	4:26.8.0.3-0ubuntu1	installed
libuno-purpenvhelpergcc3-3t64	4:26.8.0.3-0ubuntu1	installed
libuno-sal3t64	4:26.8.0.3-0ubuntu1	installed
libuno-salhelpergcc3-3t64	4:26.8.0.3-0ubuntu1	installed
libunwind8:arm64	1.8.3-0ubuntu1	installed
libupower-glib3:arm64	1.91.3-1	installed
liburcu8t64:arm64	0.15.6-1	installed
liburi-perl	5.35-1	installed
liburing2:arm64	2.15-1	installed
libusb-1.0-0:arm64	2:1.0.30-1	installed
libusbmuxd-2.0-7:arm64	2.1.1-1	installed
libuuid1:arm64	2.41.3-3ubuntu2	installed
libuv1t64:arm64	1.52.1-4	installed
libv4l-0t64:arm64	1.32.0-5ubuntu1	installed
libv4lconvert0t64:arm64	1.32.0-5ubuntu1	installed
libva-drm2:arm64	2.24.1-2	installed
libva-x11-2:arm64	2.24.1-2	installed
libva2:arm64	2.24.1-2	installed
libvdpau1:arm64	1.5-4	installed
libvidstab1.2:arm64	1.1.1-4	installed
libvisio-0.1-1:arm64	0.1.11-1	installed
libvisual-0.4-0:arm64	0.4.2-6	installed
libvncclient1:arm64	0.9.15+dfsg-6	installed
libvolume-key1:arm64	0.3.12-10build2	installed
libvorbis0a:arm64	1.3.7-3build2	installed
libvorbisenc2:arm64	1.3.7-3build2	installed
libvorbisfile3:arm64	1.3.7-3build2	installed
libvpx12:arm64	1.16.0-3	installed
libvte-2.91-0:arm64	0.84.1-1	installed
libvte-2.91-common	0.84.1-1	installed
libvte-2.91-gtk4-0:arm64	0.84.1-1	installed
libvulkan1:arm64	1.4.357.0-1	installed
libwacom-common	2.18.0-1	installed
libwacom9:arm64	2.18.0-1	installed
libwavpack1:arm64	5.9.0-2	installed
libwayland-client0:arm64	1.26.0-1	installed
libwayland-cursor0:arm64	1.26.0-1	installed
libwayland-egl1:arm64	1.26.0-1	installed
libwayland-server0:arm64	1.26.0-1	installed
libwbclient0:arm64	2:4.24.6+dfsg-1ubuntu1	installed
libwebkit2gtk-4.1-0:arm64	2.52.6-1ubuntu1	installed
libwebkitgtk-6.0-4:arm64	2.52.6-1ubuntu1	installed
libwebp7:arm64	1.5.0-0.1build1	installed
libwebpdemux2:arm64	1.5.0-0.1build1	installed
libwebpmux3:arm64	1.5.0-0.1build1	installed
libwebrtc-audio-processing-1-3:arm64	1.3-3build2	installed
libwhoopsie-preferences0	23build4	installed
libwhoopsie0:arm64	0.2.82ubuntu	installed
libwinpr3-3:arm64	3.31.1+dfsg-1	installed
libwireplumber-0.5-0:arm64	0.5.15-1ubuntu2	installed
libwmf-0.2-7:arm64	0.2.14-1	installed
libwmf-0.2-7-gtk:arm64	0.2.14-1	installed
libwmflite-0.2-7:arm64	0.2.14-1	installed
libwnck-3-0:arm64	43.3-1build1	installed
libwnck-3-common	43.3-1build1	installed
libwpd-0.10-10:arm64	0.10.3-4	installed
libwpg-0.3-3:arm64	0.3.4-4	installed
libwps-0.4-4:arm64	0.4.14-2build2	installed
libwrap0:arm64	7.6.q-37	installed
libwww-perl	6.83-1	installed
libwww-robotrules-perl	6.03-1	installed
libx11-6:arm64	2:1.8.13-1	installed
libx11-data	2:1.8.13-1	installed
libx11-protocol-perl	0.56-9	installed
libx11-xcb1:arm64	2:1.8.13-1	installed
libx264-165:arm64	2:0.165.3223+git20250910.0480cb0-1	installed
libx265-216:arm64	4.2-3	installed
libxau6:arm64	1:1.0.11-1build2	installed
libxaw7:arm64	2:1.0.16-1build1	installed
libxcb-dri3-0:arm64	1.17.0-2ubuntu1	installed
libxcb-glx0:arm64	1.17.0-2ubuntu1	installed
libxcb-present0:arm64	1.17.0-2ubuntu1	installed
libxcb-randr0:arm64	1.17.0-2ubuntu1	installed
libxcb-render0:arm64	1.17.0-2ubuntu1	installed
libxcb-res0:arm64	1.17.0-2ubuntu1	installed
libxcb-shape0:arm64	1.17.0-2ubuntu1	installed
libxcb-shm0:arm64	1.17.0-2ubuntu1	installed
libxcb-sync1:arm64	1.17.0-2ubuntu1	installed
libxcb-util1:arm64	0.4.1-1build1	installed
libxcb-xfixes0:arm64	1.17.0-2ubuntu1	installed
libxcb1:arm64	1.17.0-2ubuntu1	installed
libxcomposite1:arm64	1:0.4.6-1build1	installed
libxcursor1:arm64	1:1.2.3-1build1	installed
libxcvt0:arm64	0.1.3-1build1	installed
libxdamage1:arm64	1:1.1.7-1	installed
libxdmcp6:arm64	1:1.1.5-2	installed
libxext6:arm64	2:1.3.4-1build3	installed
libxfixes3:arm64	1:6.0.0-2build2	installed
libxfont2:arm64	1:2.0.9-1	installed
libxft2:arm64	2.3.6-1build2	installed
libxi6:arm64	2:1.8.2-2	installed
libxinerama1:arm64	2:1.1.4-3build2	installed
libxkbcommon0:arm64	1.13.1-1	installed
libxkbfile1:arm64	1:1.1.0-1build5	installed
libxkbregistry0:arm64	1.13.1-1	installed
libxml-parser-perl	2.47-2	installed
libxml-twig-perl	1:3.54-1build1	installed
libxml-xpathengine-perl	0.14-2	installed
libxml2-16:arm64	2.15.3+dfsg-1	installed
libxmlb2:arm64	0.3.29-1	installed
libxmlsec1-10312:arm64	1.3.12-1	installed
libxmlsec1-nss10312:arm64	1.3.12-1	installed
libxmu6:arm64	2:1.1.3-4	installed
libxmuu1:arm64	2:1.1.3-4	installed
libxpm4:arm64	1:3.5.19-1	installed
libxrandr2:arm64	2:1.5.4-1build1	installed
libxrender1:arm64	1:0.9.12-1build1	installed
libxres1:arm64	2:1.2.1-2	installed
libxshmfence1:arm64	1.3.3-1build1	installed
libxslt1.1:arm64	1.1.45-0.1	installed
libxss1:arm64	1:1.2.3-1build4	installed
libxt6t64:arm64	1:1.2.1-1.3build1	installed
libxtables12:arm64	1.8.11-2ubuntu3	installed
libxtst6:arm64	2:1.2.5-1build1	installed
libxv1:arm64	2:1.0.13-1	installed
libxvidcore4:arm64	2:1.3.7-3	installed
libxxf86dga1:arm64	2:1.1.5-1build2	installed
libxxf86vm1:arm64	1:1.1.4-2	installed
libxxhash0:arm64	0.8.3-2build1	installed
libyajl2:arm64	2.1.0-7	installed
libyaml-0-2:arm64	0.2.5-2build3	installed
libyelp-1-0:arm64	49.1-3	installed
libyuv0:arm64	0.0.1959.20260817-1	installed
libzimg2:arm64	3.0.6+ds1-2	installed
libzix-0-0:arm64	0.8.2-1	installed
libzmq5:arm64	4.3.5-1build3	installed
libzstd-dev:arm64	1.5.7+dfsg-4	installed
libzstd1:arm64	1.5.7+dfsg-4	installed
libzvbi-common	0.2.45-1	installed
libzvbi0t64:arm64	0.2.45-1	installed
linux-base	4.16ubuntu1	installed
linux-firmware	20260911.giteeccccbe.1ubuntu	installed
linux-firmware-amd-graphics	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-amd-misc	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-broadcom-wireless	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-intel-graphics	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-intel-misc	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-intel-wireless	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-marvell-prestera	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-marvell-wireless	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-mediatek	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-mellanox-spectrum	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-misc	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-netronome	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-nvidia-graphics	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-qlogic	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-qualcomm-graphics	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-qualcomm-misc	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-qualcomm-wireless	20260911.giteeccccbe-0ubuntu1	installed
linux-firmware-realtek	20260911.giteeccccbe-0ubuntu1	installed
linux-generic-hwe-26.04	7.2.0-5.5	installed
linux-headers-7.0.0-14	7.0.0-14.14	installed
linux-headers-7.0.0-14-generic	7.0.0-14.14	installed
linux-headers-7.2.0-5	7.2.0-5.5	installed
linux-headers-7.2.0-5-generic	7.2.0-5.5	installed
linux-headers-generic-hwe-26.04	7.2.0-5.5	installed
linux-image-7.0.0-14-generic	7.0.0-14.14	installed
linux-image-7.2.0-5-generic	7.2.0-5.5	installed
linux-image-7.2.0-5-sl7	7.2.0-5.5+sl7.1	installed
linux-image-generic-hwe-26.04	7.2.0-5.5	installed
linux-libc-dev:arm64	7.2.0-5.5	installed
linux-main-modules-zfs-7.0.0-14-generic	7.0.0-14.14+3	installed
linux-main-modules-zfs-7.2.0-5-generic	7.2.0-5.5	installed
linux-modules-7.0.0-14-generic	7.0.0-14.14	installed
linux-modules-7.2.0-5-generic	7.2.0-5.5	installed
linux-perf	7.2.0-5.5	installed
linux-sound-base	1.0.25+dfsg-0ubuntu9	installed
linux-sysctl-defaults	4.16ubuntu1	installed
linux-tools-7.0.0-14	7.0.0-14.14	installed
linux-tools-7.0.0-14-generic	7.0.0-14.14	installed
linux-tools-7.2.0-5	7.2.0-5.5	installed
linux-tools-7.2.0-5-generic	7.2.0-5.5	installed
linux-tools-common	7.2.0-5.5	installed
llvm-21	1:21.1.8-6ubuntu1	installed
llvm-21-linker-tools	1:21.1.8-6ubuntu1	installed
llvm-21-runtime	1:21.1.8-6ubuntu1	installed
lm-sensors	1:3.6.2-2build1	installed
locales	2.44-1ubuntu1	installed
localsearch	3.11.2-1	installed
login	1:4.16.0-2+really2.41.3-3ubuntu2	installed
login.defs	1:4.19.3-2ubuntu1	installed
logrotate	3.22.0-1build1	installed
logsave	1.47.4-1	installed
loupe	50.0-0ubuntu2	installed
lsb-release	12.1-2build1	installed
lshw	02.19.git.2021.06.19.996aaad9c7-2.1ubuntu3	installed
lsof	4.99.4+dfsg-2build2	installed
lto-disabled-list	83	installed
luit	2.0.20250912-1	installed
m17n-db	1.8.13-1	installed
m4	1.4.21-1	installed
make	4.4.1-3	installed
makedumpfile	1:1.7.7-1	installed
man-db	2.13.1-1build1	installed
manpages	6.19-3	installed
manpages-dev	6.19-3	installed
mawk	1.3.4.20260302-1	installed
media-player-info	26-1build1	installed
media-types	14.0.0build1	installed
mesa-libgallium:arm64	26.2.2-1ubuntu1	installed
mesa-vulkan-drivers:arm64	26.2.2-1ubuntu1	installed
meson	1.10.1-1ubuntu2	installed
mobile-broadband-provider-info	20251101-1build1	installed
modemmanager	1.25.95-1ubuntu1	installed
mokutil	0.7.2-2build1	installed
mount	2.41.3-3ubuntu2	installed
mscompress	0.4-10build2	installed
mtd-utils	1:2.3.1-3ubuntu3	installed
mtr-tiny	0.96-2	installed
mutter-common	51~beta-1ubuntu2	installed
mutter-common-bin	51~beta-1ubuntu2	installed
mythes-en-au	2.1-8	installed
mythes-en-us	1:26.8.0.3-1	installed
nano	9.2-1	installed
nautilus	1:51~rc-0ubuntu1	installed
nautilus-data	1:51~rc-0ubuntu1	installed
nautilus-sendto	3.8.6-8ubuntu1	installed
ncurses-base	6.6+20260608-2	installed
ncurses-bin	6.6+20260608-2	installed
ncurses-term	6.6+20260608-2	installed
netbase	6.5build1	installed
netcat-openbsd	1.238-1	installed
netplan-generator	1.2.2-1	installed
netplan.io	1.2.2-1	installed
network-manager	1.58.1-1ubuntu3	installed
network-manager-config-connectivity-ubuntu	1.58.1-1ubuntu3	installed
network-manager-l10n	1.58.1-1ubuntu3	installed
network-manager-openvpn	1.12.5-1ubuntu1	installed
network-manager-openvpn-gnome	1.12.5-1ubuntu1	installed
network-manager-pptp	1.2.12-7	installed
network-manager-pptp-gnome	1.2.12-7	installed
network-manager-tui	1.58.1-1ubuntu3	installed
networkd-dispatcher	2.2.4-1.1ubuntu2	installed
nftables	1.1.6-1	installed
ninja-build	1.13.2-1	installed
nm-connection-editor	1.36.0-4ubuntu1	installed
ntfs-3g	1:2026.7.7-2	installed
numactl	2.0.19-1build1	installed
ocl-icd-libopencl1:arm64	2.3.4-1	installed
openprinting-ppds	20260719-1	installed
openssh-client	1:10.5p1-1ubuntu2	installed
openssh-common	1:10.5p1-1ubuntu2	installed
openssl	4.0.1-1ubuntu4	installed
openssl-provider-legacy	4.0.1-1ubuntu4	installed
openvpn	2.7.5-1ubuntu2	installed
orca	51~alpha.2-1ubuntu1	installed
os-prober	1.85ubuntu1	installed
p11-kit	0.26.5-1	installed
p11-kit-modules:arm64	0.26.5-1	installed
packagekit	1.3.6-1ubuntu1	installed
pahole	1.31-2ubuntu1	installed
papers	51~beta-0ubuntu2	installed
papers-common	51~beta-0ubuntu2	installed
parted	3.7-1	installed
passwd	1:4.19.3-2ubuntu1	installed
patch	2.8-2build1	installed
pci.ids	0.0~2026.07.21-1	installed
pciutils	1:3.15.0-2	installed
pcmciautils	018-19	installed
perl	5.40.1-8ubuntu1	installed
perl-base	5.40.1-8ubuntu1	installed
perl-modules-5.40	5.40.1-8ubuntu1	installed
perl-openssl-defaults:arm64	7build4	installed
pinentry-curses	1.3.3-2ubuntu1	installed
pinentry-gnome3	1.3.3-2ubuntu1	installed
pipewire:arm64	1.6.8-1ubuntu3	installed
pipewire-alsa:arm64	1.6.8-1ubuntu3	installed
pipewire-audio	1.6.8-1ubuntu3	installed
pipewire-bin	1.6.8-1ubuntu3	installed
pipewire-pulse	1.6.8-1ubuntu3	installed
pkexec	127-3ubuntu1	installed
pkg-config:arm64	2.5.1-4	installed
pkgconf:arm64	2.5.1-4	installed
pkgconf-bin	2.5.1-4	installed
plymouth	24.004.60+git20250831.4a3c171d-0ubuntu10	installed
plymouth-label	24.004.60+git20250831.4a3c171d-0ubuntu10	installed
plymouth-theme-spinner	24.004.60+git20250831.4a3c171d-0ubuntu10	installed
plymouth-theme-ubuntu-text	24.004.60+git20250831.4a3c171d-0ubuntu10	installed
pnp.ids	0.411-1	installed
policykit-desktop-privileges	0.22build1	installed
polkitd	127-3ubuntu1	installed
poppler-data	0.4.12-1build1	installed
poppler-utils	26.07.0-2	installed
power-profiles-daemon	0.30-2	installed
powermgmt-base	1.39ubuntu1	installed
ppp	2.5.2-1+2build1	installed
pptp-linux	1.10.0-2build1	installed
printer-driver-brlaser	6.2.8-1	installed
printer-driver-c2esp	27-11ubuntu8	installed
printer-driver-foo2zjs	20200505dfsg0-5ubuntu1	installed
printer-driver-foo2zjs-common	20200505dfsg0-5ubuntu1	installed
printer-driver-hpcups	3.24.4+dfsg0-0ubuntu10	installed
printer-driver-m2300w	0.51-15build3	installed
printer-driver-min12xxw	0.0.9-11build4	installed
printer-driver-pnm2ppa	1.13+nondbs-0ubuntu11	installed
printer-driver-postscript-hp	3.24.4+dfsg0-0ubuntu10	installed
printer-driver-ptouch	1.7.1-1build1	installed
printer-driver-pxljr	1.4+repack0-6build3	installed
printer-driver-sag-gdi	0.1-8build1	installed
printer-driver-splix	2.0.1-2	installed
procps	2:4.0.6-3ubuntu1	installed
protection-domain-mapper	1.0-4ubuntu6	installed
psmisc	23.7-2ubuntu2	installed
ptyxis	50.1-1ubuntu2	installed
publicsuffix	20260725.1419-1	installed
python-apt-common	3.1.0ubuntu1	installed
python-babel-localedata	2.17.0-2	installed
python3	3.14.3-0ubuntu2	installed
python3-apport	2.36.0-0ubuntu1	installed
python3-apt	3.1.0ubuntu1	installed
python3-aptdaemon	2.0.2build1	installed
python3-aptdaemon.gtk3widgets	2.0.2build1	installed
python3-attr	26.1.0-1	installed
python3-autocommand	2.2.2-4	installed
python3-babel	2.17.0-2	installed
python3-bcrypt	5.0.0-6	installed
python3-blinker	1.9.0-2build1	installed
python3-bpfcc	0.35.0+ds-1ubuntu2	installed
python3-brlapi:arm64	6.9.1+repack-1ubuntu1	installed
python3-cairo	1.29.0-1	installed
python3-certifi	2026.7.22+ds-1	installed
python3-cffi-backend:arm64	2.1.1-1	installed
python3-chardet	5.2.0+dfsg-2build1	installed
python3-charset-normalizer	3.4.7-2	installed
python3-click	8.3.3-2	installed
python3-commandnotfound	23.04.0build1	installed
python3-configobj	5.0.9-1build1	installed
python3-cryptography	46.0.5-1ubuntu2	installed
python3-cups	2.0.4-3build1	installed
python3-cupshelpers	1.5.18-4ubuntu2	installed
python3-dasbus	1.7-2build1	installed
python3-dbus	1.4.0-1build2	installed
python3-debconf	1.5.92	installed
python3-debian	1.1.1	installed
python3-defer	1.0.6-2.1ubuntu2	installed
python3-dev	3.14.3-0ubuntu2	installed
python3-distro	1.9.0-2	installed
python3-distro-info	1.17	installed
python3-distupgrade	1:26.10.8	installed
python3-gdbm	3.14.3-0ubuntu2	installed
python3-gi	3.57.1-1	installed
python3-httplib2	0.32.0-1	installed
python3-ibus-1.0	1.5.34-1ubuntu2	installed
python3-idna	3.18-1	installed
python3-inflect	7.5.0-2	installed
python3-jaraco.context	6.0.1-2	installed
python3-jaraco.functools	4.1.0-1build1	installed
python3-jaraco.text	4.0.0-1build1	installed
python3-jinja2	3.1.6-3	installed
python3-json-pointer	2.4-4	installed
python3-jsonpatch	1.33-2	installed
python3-jsonschema	4.19.2-6ubuntu2	installed
python3-jsonschema-specifications	2023.12.1-6	installed
python3-jwt	2.13.0-1	installed
python3-launchpadlib	2.1.0-1build1	installed
python3-lazr.restfulclient	4.0.0-1	installed
python3-lazr.uri	4.0.0-1	installed
python3-libfdt	1.7.2-2ubuntu1	installed
python3-linkify-it	2.1.0-2	installed
python3-louis	3.38.0-1	installed
python3-mako	1.3.10-3ubuntu0.1	installed
python3-markdown-it	3.0.0-3build1	installed
python3-markupsafe	3.0.3-2	installed
python3-mdurl	0.1.2-1build1	installed
python3-minimal	3.14.3-0ubuntu2	installed
python3-more-itertools	11.1.0-2	installed
python3-netaddr	1.3.0-2	installed
python3-netplan	1.2.2-1	installed
python3-oauthlib	3.3.1-2	installed
python3-olefile	0.47-1build1	installed
python3-passlib	1.9.3-1ubuntu1	installed
python3-pefile	2024.8.26-2.1	installed
python3-pexpect	4.9-5	installed
python3-pil:arm64	12.1.1-2ubuntu1	installed
python3-pkg-resources	78.1.1-0.1build1	installed
python3-problem-report	2.36.0-0ubuntu1	installed
python3-psutil	7.1.0-1ubuntu1	installed
python3-ptyprocess	0.7.0-6build1	installed
python3-pyelftools	0.33-1	installed
python3-pygments	2.20.0+dfsg-2	installed
python3-pyparsing	3.3.2-2	installed
python3-referencing	0.36.2-1ubuntu2	installed
python3-requests	2.34.2-1	installed
python3-rich	15.0.0-1	installed
python3-rpds-py	0.30.0-1ubuntu1	installed
python3-serial	3.5-2build1	installed
python3-setproctitle:arm64	1.3.7-2build1	installed
python3-setuptools	78.1.1-0.1build1	installed
python3-software-properties	0.122	installed
python3-speechd	0.12.1-4ubuntu1	installed
python3-sss	2.12.0-4ubuntu2	installed
python3-systemd	235-1build9	installed
python3-typeguard	4.4.4-3	installed
python3-typing-extensions	4.16.0-4	installed
python3-uc-micro	2.0.0-1	installed
python3-uno	4:26.8.0.3-0ubuntu1	installed
python3-update-manager	1:26.10.1	installed
python3-urllib3	2.7.0-3	installed
python3-wadllib	2.1.0-1	installed
python3-xdg	0.28-3	installed
python3-xkit	0.5.0ubuntu8	installed
python3-yaml	6.0.3-1build1	installed
python3-zipp	3.23.0-1build1	installed
python3-zstandard	0.25.0-1build1	installed
python3.14	3.14.7-1ubuntu1	installed
python3.14-dev	3.14.7-1ubuntu1	installed
python3.14-gdbm	3.14.7-1ubuntu1	installed
python3.14-minimal	3.14.7-1ubuntu1	installed
qcom-firmware-extract	20	installed
qcom-x1e-firmware-extracted-x1e80100-microsoft-romulus	20260914	installed
rake	13.4.2-1	installed
readline-common	8.3-4	installed
remmina	1.4.43+dfsg-1ubuntu2	installed
remmina-common	1.4.43+dfsg-1ubuntu2	installed
remmina-plugin-rdp:arm64	1.4.43+dfsg-1ubuntu2	installed
remmina-plugin-secret:arm64	1.4.43+dfsg-1ubuntu2	installed
remmina-plugin-vnc:arm64	1.4.43+dfsg-1ubuntu2	installed
resources	1.10.2-0ubuntu4	installed
restic	0.19.1-1	installed
rfkill	2.41.3-3ubuntu2	installed
rhythmbox	3.4.9-4ubuntu1	installed
rhythmbox-data	3.4.9-4ubuntu1	installed
